envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
80	696000	840000	480000	840000	6e+05	720000	
81	693000	837000	477000	837000	597000	717000	
82	714000	834000	474000	954000	594000	714000	
83	735000	951000	471000	951000	591000	711000	
84	756000	948000	468000	1068000	588000	708000	
85	753000	945000	465000	1065000	585000	705000	
86	750000	942000	462000	1062000	582000	702000	
87	747000	939000	459000	1059000	579000	699000	
88	744000	936000	456000	1056000	576000	696000	
89	765000	933000	573000	1053000	573000	693000	
90	834000	1050000	690000	1050000	570000	810000	
91	855000	1047000	687000	1047000	687000	807000	
92	876000	1044000	684000	1164000	684000	804000	
93	897000	1041000	681000	1161000	681000	921000	
94	942000	1038000	798000	1278000	678000	918000	
95	963000	1035000	795000	1275000	675000	1035000	
96	960000	1032000	792000	1272000	672000	1032000	
97	957000	1029000	789000	1269000	669000	1029000	
98	954000	1026000	786000	1266000	666000	1026000	
99	999000	1143000	783000	1263000	783000	1023000	
100	1020000	1140000	780000	1380000	780000	1020000	
101	1017000	1137000	777000	1377000	777000	1017000	
102	1014000	1134000	774000	1374000	774000	1014000	
103	1011000	1131000	771000	1371000	771000	1011000	
104	1032000	1128000	768000	1488000	768000	1008000	
105	1053000	1125000	885000	1485000	765000	1005000	
106	1098000	1122000	1002000	1482000	882000	1002000	
107	1095000	1119000	999000	1479000	879000	999000	
108	1140000	1116000	1116000	1476000	996000	996000	
109	1137000	1113000	1113000	1473000	993000	993000	
110	1182000	1230000	1110000	1470000	1110000	990000	
111	1179000	1227000	1107000	1467000	1107000	987000	
112	1200000	1224000	1224000	1464000	1104000	984000	
113	1197000	1221000	1221000	1461000	1101000	981000	
114	1194000	1218000	1218000	1458000	1098000	978000	
115	1191000	1215000	1215000	1455000	1095000	975000	
116	1212000	1212000	1212000	1452000	1212000	972000	
117	1281000	1329000	1209000	1569000	1329000	969000	
118	1278000	1326000	1206000	1566000	1326000	966000	
119	1323000	1323000	1323000	1563000	1323000	1083000	
120	1320000	1320000	1320000	1560000	1320000	1080000	
121	1413000	1437000	1437000	1557000	1437000	1197000	
122	1410000	1434000	1434000	1554000	1434000	1194000	
123	1407000	1431000	1431000	1551000	1431000	1191000	
124	1428000	1428000	1428000	1548000	1428000	1308000	
125	1449000	1545000	1425000	1545000	1425000	1305000	
126	1470000	1542000	1422000	1542000	1422000	1422000	
127	1491000	1539000	1419000	1539000	1539000	1419000	
128	1512000	1536000	1536000	1536000	1536000	1416000	
129	1509000	1533000	1533000	1533000	1533000	1413000	
130	1554000	1530000	1650000	1530000	1650000	1410000	
131	1575000	1647000	1647000	1527000	1647000	1407000	
132	1596000	1644000	1644000	1524000	1644000	1524000	
133	1593000	1641000	1641000	1521000	1641000	1521000	
134	1614000	1638000	1758000	1518000	1638000	1518000	
135	1611000	1635000	1755000	1515000	1635000	1515000	
136	1608000	1632000	1752000	1512000	1632000	1512000	
137	1629000	1629000	1749000	1629000	1629000	1509000	
138	1626000	1626000	1746000	1626000	1626000	1506000	
139	1671000	1623000	1743000	1743000	1743000	1503000	
140	1668000	1620000	1740000	1740000	1740000	1500000	
141	1689000	1617000	1737000	1737000	1857000	1497000	
142	1686000	1614000	1734000	1734000	1854000	1494000	
143	1683000	1611000	1731000	1731000	1851000	1491000	
144	1680000	1608000	1728000	1728000	1848000	1488000	
145	1701000	1605000	1725000	1725000	1965000	1485000	
146	1698000	1602000	1722000	1722000	1962000	1482000	
147	1719000	1599000	1839000	1719000	1959000	1479000	
148	1716000	1596000	1836000	1716000	1956000	1476000	
149	1713000	1593000	1833000	1713000	1953000	1473000	
150	1734000	1590000	1830000	1710000	1950000	1590000	
151	1731000	1587000	1827000	1707000	1947000	1587000	
152	1728000	1584000	1824000	1704000	1944000	1584000	
153	1725000	1581000	1821000	1701000	1941000	1581000	
154	1746000	1578000	1818000	1818000	1938000	1578000	
155	1767000	1575000	1815000	1815000	2055000	1575000	
156	1764000	1572000	1812000	1812000	2052000	1572000	
157	1785000	1689000	1809000	1809000	2049000	1569000	
158	1782000	1686000	1806000	1806000	2046000	1566000	
159	1779000	1683000	1803000	1803000	2043000	1563000	
160	1776000	1680000	1800000	1800000	2040000	1560000	
161	1797000	1677000	1797000	1797000	2037000	1677000	
162	1818000	1674000	1794000	1794000	2034000	1794000	
163	1815000	1671000	1791000	1791000	2031000	1791000	
164	1812000	1668000	1788000	1788000	2028000	1788000	
165	1833000	1665000	1785000	1785000	2145000	1785000	
166	1878000	1662000	1782000	1782000	2262000	1902000	
167	1923000	1779000	1779000	1779000	2259000	2019000	
168	1920000	1776000	1776000	1776000	2256000	2016000	
169	1941000	1773000	1893000	1773000	2253000	2013000	
170	1986000	1890000	1890000	1770000	2250000	2130000	
171	1983000	1887000	1887000	1767000	2247000	2127000	
172	2004000	2004000	1884000	1764000	2244000	2124000	
173	2025000	2001000	1881000	1761000	2241000	2241000	
174	2046000	1998000	1878000	1878000	2238000	2238000	
175	2043000	1995000	1875000	1875000	2235000	2235000	
176	2064000	1992000	1872000	1872000	2352000	2232000	
177	2085000	1989000	1869000	1989000	2349000	2229000	
178	2106000	1986000	1986000	1986000	2346000	2226000	
179	2103000	1983000	1983000	1983000	2343000	2223000	
180	2100000	1980000	1980000	1980000	2340000	2220000	
181	2097000	1977000	1977000	1977000	2337000	2217000	
182	2118000	1974000	1974000	1974000	2334000	2334000	
183	2115000	1971000	1971000	1971000	2331000	2331000	
184	2136000	1968000	1968000	1968000	2448000	2328000	
185	2181000	1965000	1965000	2085000	2445000	2445000	
186	2178000	1962000	1962000	2082000	2442000	2442000	
187	2199000	1959000	1959000	2079000	2439000	2559000	
188	2196000	1956000	1956000	2076000	2436000	2556000	
189	2241000	1953000	1953000	2193000	2433000	2673000	
190	2262000	1950000	1950000	2310000	2430000	2670000	
191	2283000	1947000	2067000	2307000	2427000	2667000	
192	2304000	1944000	2064000	2304000	2424000	2784000	
193	2325000	1941000	2061000	2301000	2421000	2901000	
194	2346000	1938000	2058000	2418000	2418000	2898000	
195	2367000	1935000	2055000	2415000	2535000	2895000	
196	2388000	1932000	2172000	2412000	2532000	2892000	
197	2409000	1929000	2169000	2409000	2649000	2889000	
198	2406000	1926000	2166000	2406000	2646000	2886000	
199	2427000	1923000	2163000	2523000	2643000	2883000	
200	2424000	1920000	2160000	2520000	2640000	2880000	
201	2445000	1917000	2157000	2637000	2637000	2877000	
202	2466000	1914000	2274000	2634000	2634000	2874000	
203	2535000	2031000	2391000	2631000	2751000	2871000	
204	2532000	2028000	2388000	2628000	2748000	2868000	
205	2529000	2025000	2385000	2625000	2745000	2865000	
206	2550000	2142000	2382000	2622000	2742000	2862000	
207	2571000	2139000	2379000	2739000	2739000	2859000	
208	2568000	2136000	2376000	2736000	2736000	2856000	
209	2613000	2253000	2373000	2733000	2853000	2853000	
210	2634000	2250000	2370000	2730000	2850000	2970000	
211	2631000	2247000	2367000	2727000	2847000	2967000	
212	2652000	2244000	2364000	2844000	2844000	2964000	
213	2697000	2241000	2481000	2841000	2961000	2961000	
214	2742000	2358000	2478000	2958000	2958000	2958000	
215	2739000	2355000	2475000	2955000	2955000	2955000	
216	2736000	2352000	2472000	2952000	2952000	2952000	
217	2757000	2349000	2469000	3069000	2949000	2949000	
218	2754000	2346000	2466000	3066000	2946000	2946000	
219	2775000	2343000	2463000	3063000	2943000	3063000	
220	2772000	2340000	2460000	3060000	2940000	3060000	
221	2769000	2337000	2457000	3057000	2937000	3057000	
222	2790000	2454000	2454000	3054000	2934000	3054000	
223	2811000	2451000	2451000	3051000	3051000	3051000	
224	2808000	2448000	2448000	3048000	3048000	3048000	
225	2829000	2445000	2565000	3045000	3045000	3045000	
226	2850000	2442000	2562000	3042000	3042000	3162000	
227	2847000	2439000	2559000	3039000	3039000	3159000	
228	2892000	2556000	2556000	3036000	3156000	3156000	
229	2937000	2673000	2673000	3033000	3153000	3153000	
230	2958000	2670000	2670000	3150000	3150000	3150000	
231	2979000	2667000	2667000	3147000	3267000	3147000	
232	3e+06	2664000	2664000	3264000	3264000	3144000	
233	3021000	2661000	2661000	3261000	3381000	3141000	
234	3042000	2658000	2778000	3258000	3378000	3138000	
235	3039000	2655000	2775000	3255000	3375000	3135000	
236	3036000	2652000	2772000	3252000	3372000	3132000	
237	3057000	2649000	2769000	3249000	3369000	3249000	
238	3054000	2646000	2766000	3246000	3366000	3246000	
239	3099000	2763000	2763000	3243000	3363000	3363000	
240	3096000	2760000	2760000	3240000	3360000	3360000	
241	3141000	2757000	2877000	3237000	3477000	3357000	
242	3138000	2754000	2874000	3234000	3474000	3354000	
243	3135000	2751000	2871000	3231000	3471000	3351000	
244	3180000	2748000	2988000	3228000	3468000	3468000	
245	3225000	2745000	2985000	3225000	3585000	3585000	
246	3246000	2742000	2982000	3222000	3702000	3582000	
247	3243000	2739000	2979000	3219000	3699000	3579000	
248	3288000	2856000	3096000	3216000	3696000	3576000	
249	3285000	2853000	3093000	3213000	3693000	3573000	
250	3282000	2850000	3090000	3210000	3690000	3570000	
251	3303000	2847000	3087000	3207000	3807000	3567000	
252	3300000	2844000	3084000	3204000	3804000	3564000	
253	3321000	2841000	3081000	3201000	3801000	3681000	
254	3342000	2838000	3198000	3198000	3798000	3678000	
255	3411000	2835000	3315000	3315000	3915000	3675000	
256	3432000	2832000	3312000	3312000	3912000	3792000	
257	3477000	2949000	3309000	3309000	3909000	3909000	
258	3498000	3066000	3306000	3306000	3906000	3906000	
259	3495000	3063000	3303000	3303000	3903000	3903000	
260	3492000	3060000	3300000	3300000	3900000	3900000	
261	3489000	3057000	3297000	3297000	3897000	3897000	
262	3510000	3054000	3294000	3294000	3894000	4014000	
263	3507000	3051000	3291000	3291000	3891000	4011000	
264	3576000	3048000	3408000	3408000	4008000	4008000	
265	3573000	3045000	3405000	3405000	4005000	4005000	
266	3594000	3162000	3402000	3402000	4002000	4002000	
267	3615000	3159000	3399000	3399000	3999000	4119000	
268	3636000	3156000	3516000	3396000	3996000	4116000	
269	3681000	3153000	3633000	3393000	3993000	4233000	
270	3726000	3270000	3630000	3390000	4110000	4230000	
271	3723000	3267000	3627000	3387000	4107000	4227000	
272	3768000	3264000	3744000	3504000	4104000	4224000	
273	3813000	3261000	3861000	3501000	4221000	4221000	
274	3834000	3258000	3858000	3498000	4218000	4338000	
275	3831000	3255000	3855000	3495000	4215000	4335000	
276	3852000	3252000	3852000	3612000	4212000	4332000	
277	3849000	3249000	3849000	3609000	4209000	4329000	
278	3870000	3246000	3966000	3606000	4206000	4326000	
279	3867000	3243000	3963000	3603000	4203000	4323000	
280	3864000	3240000	3960000	3600000	4200000	4320000	
281	3885000	3237000	4077000	3597000	4197000	4317000	
282	3930000	3234000	4074000	3594000	4314000	4434000	
283	3951000	3351000	4071000	3591000	4311000	4431000	
284	3972000	3348000	4188000	3588000	4308000	4428000	
285	3993000	3345000	4185000	3585000	4425000	4425000	
286	4014000	3462000	4182000	3582000	4422000	4422000	
287	4059000	3459000	4179000	3579000	4539000	4539000	
288	4080000	3576000	4176000	3576000	4536000	4536000	
289	4077000	3573000	4173000	3573000	4533000	4533000	
290	4098000	3570000	4170000	3570000	4530000	4650000	
291	4119000	3567000	4287000	3567000	4527000	4647000	
292	4140000	3564000	4404000	3564000	4524000	4644000	
293	4161000	3561000	4401000	3561000	4641000	4641000	
294	4206000	3678000	4398000	3558000	4758000	4638000	
295	4203000	3675000	4395000	3555000	4755000	4635000	
296	4200000	3672000	4392000	3552000	4752000	4632000	
297	4197000	3669000	4389000	3549000	4749000	4629000	
298	4218000	3786000	4386000	3546000	4746000	4626000	
299	4215000	3783000	4383000	3543000	4743000	4623000	
300	4260000	3780000	4500000	3660000	4740000	4620000	
301	4281000	3777000	4497000	3777000	4737000	4617000	
302	4278000	3774000	4494000	3774000	4734000	4614000	
303	4275000	3771000	4491000	3771000	4731000	4611000	
304	4296000	3768000	4488000	3888000	4728000	4608000	
305	4293000	3765000	4485000	3885000	4725000	4605000	
306	4338000	3762000	4482000	3882000	4842000	4722000	
307	4335000	3759000	4479000	3879000	4839000	4719000	
308	4356000	3876000	4476000	3876000	4836000	4716000	
309	4377000	3993000	4473000	3873000	4833000	4713000	
310	4422000	3990000	4470000	3990000	4950000	4710000	
311	4419000	3987000	4467000	3987000	4947000	4707000	
312	4440000	3984000	4464000	4104000	4944000	4704000	
313	4461000	3981000	4461000	4101000	5061000	4701000	
314	4482000	3978000	4458000	4218000	5058000	4698000	
315	4479000	3975000	4455000	4215000	5055000	4695000	
316	4476000	3972000	4452000	4212000	5052000	4692000	
317	4497000	3969000	4569000	4209000	5049000	4689000	
318	4494000	3966000	4566000	4206000	5046000	4686000	
319	4491000	3963000	4563000	4203000	5043000	4683000	
320	4488000	3960000	4560000	4200000	5040000	4680000	
321	4509000	3957000	4557000	4197000	5157000	4677000	
322	4578000	3954000	4674000	4314000	5274000	4674000	
323	4599000	3951000	4671000	4431000	5271000	4671000	
324	4596000	3948000	4668000	4428000	5268000	4668000	
325	4617000	3945000	4665000	4545000	5265000	4665000	
326	4614000	3942000	4662000	4542000	5262000	4662000	
327	4659000	3939000	4779000	4539000	5259000	4779000	
328	4680000	3936000	4896000	4536000	5256000	4776000	
329	4701000	3933000	5013000	4533000	5253000	4773000	
330	4722000	3930000	5010000	4650000	5250000	4770000	
331	4719000	3927000	5007000	4647000	5247000	4767000	
332	4716000	3924000	5004000	4644000	5244000	4764000	
333	4737000	4041000	5001000	4641000	5241000	4761000	
334	4734000	4038000	4998000	4638000	5238000	4758000	
335	4755000	4035000	4995000	4635000	5235000	4875000	
336	4824000	4152000	5112000	4632000	5232000	4992000	
337	4821000	4149000	5109000	4629000	5229000	4989000	
338	4842000	4266000	5106000	4626000	5226000	4986000	
339	4863000	4263000	5103000	4743000	5223000	4983000	
340	4860000	4260000	5100000	4740000	5220000	4980000	
341	4881000	4257000	5097000	4857000	5217000	4977000	
342	4878000	4254000	5094000	4854000	5214000	4974000	
343	4899000	4251000	5211000	4851000	5211000	4971000	
344	4920000	4248000	5328000	4848000	5208000	4968000	
345	4965000	4245000	5325000	4965000	5205000	5085000	
346	5010000	4242000	5442000	4962000	5202000	5202000	
347	5031000	4359000	5439000	4959000	5199000	5199000	
348	5052000	4356000	5556000	4956000	5196000	5196000	
349	5073000	4353000	5673000	4953000	5193000	5193000	
350	5094000	4350000	5670000	5070000	5190000	5190000	
351	5115000	4347000	5667000	5067000	5187000	5307000	
352	5112000	4344000	5664000	5064000	5184000	5304000	
353	5133000	4341000	5661000	5061000	5181000	5421000	
354	5178000	4338000	5658000	5178000	5298000	5418000	
355	5223000	4335000	5655000	5175000	5415000	5535000	
356	5292000	4332000	5772000	5292000	5412000	5652000	
357	5313000	4329000	5769000	5289000	5409000	5769000	
358	5334000	4446000	5766000	5286000	5406000	5766000	
359	5331000	4443000	5763000	5283000	5403000	5763000	
360	5328000	4440000	5760000	5280000	5400000	5760000	
361	5325000	4437000	5757000	5277000	5397000	5757000	
362	5322000	4434000	5754000	5274000	5394000	5754000	
363	5343000	4431000	5871000	5271000	5391000	5751000	
364	5340000	4428000	5868000	5268000	5388000	5748000	
365	5337000	4425000	5865000	5265000	5385000	5745000	
366	5358000	4542000	5862000	5262000	5382000	5742000	
367	5379000	4539000	5979000	5259000	5379000	5739000	
368	5376000	4536000	5976000	5256000	5376000	5736000	
369	5397000	4533000	5973000	5253000	5493000	5733000	
370	5418000	4530000	5970000	5370000	5490000	5730000	
371	5415000	4527000	5967000	5367000	5487000	5727000	
372	5436000	4644000	5964000	5364000	5484000	5724000	
373	5433000	4641000	5961000	5361000	5481000	5721000	
374	5454000	4638000	5958000	5358000	5598000	5718000	
375	5499000	4755000	6075000	5355000	5595000	5715000	
376	5496000	4752000	6072000	5352000	5592000	5712000	
377	5541000	4869000	6069000	5349000	5589000	5829000	
378	5562000	4866000	6066000	5346000	5586000	5946000	
379	5583000	4863000	6063000	5463000	5583000	5943000	
380	5628000	4980000	6060000	5460000	5700000	5940000	
381	5649000	4977000	6177000	5457000	5697000	5937000	
382	5694000	4974000	6174000	5574000	5814000	5934000	
383	5691000	4971000	6171000	5571000	5811000	5931000	
384	5736000	4968000	6168000	5688000	5808000	6048000	
385	5733000	4965000	6165000	5685000	5805000	6045000	
386	5754000	4962000	6162000	5802000	5802000	6042000	
387	5775000	5079000	6159000	5799000	5799000	6039000	
388	5796000	5076000	6156000	5916000	5796000	6036000	
389	5793000	5073000	6153000	5913000	5793000	6033000	
390	5790000	5070000	6150000	5910000	5790000	6030000	
391	5835000	5187000	6147000	6027000	5787000	6027000	
392	5880000	5304000	6144000	6024000	5784000	6144000	
393	5877000	5301000	6141000	6021000	5781000	6141000	
394	5874000	5298000	6138000	6018000	5778000	6138000	
395	5895000	5295000	6255000	6015000	5775000	6135000	
396	5916000	5292000	6252000	6012000	5892000	6132000	
397	5937000	5289000	6249000	6009000	5889000	6249000	
398	5934000	5286000	6246000	6006000	5886000	6246000	
399	5931000	5283000	6243000	6003000	5883000	6243000	
400	5928000	5280000	6240000	6e+06	5880000	6240000	
401	5925000	5277000	6237000	5997000	5877000	6237000	
402	5922000	5274000	6234000	5994000	5874000	6234000	
403	5919000	5271000	6231000	5991000	5871000	6231000	
404	5964000	5268000	6348000	5988000	5868000	6348000	
405	5985000	5385000	6345000	5985000	5865000	6345000	
406	5982000	5382000	6342000	5982000	5862000	6342000	
407	6003000	5379000	6339000	5979000	5859000	6459000	
408	6e+06	5376000	6336000	5976000	5856000	6456000	
409	6021000	5493000	6333000	5973000	5853000	6453000	
410	6018000	5490000	6330000	5970000	5850000	6450000	
411	6039000	5607000	6327000	5967000	5847000	6447000	
412	6108000	5724000	6324000	6084000	5964000	6444000	
413	6129000	5721000	6441000	6081000	5961000	6441000	
414	6174000	5718000	6438000	6198000	6078000	6438000	
415	6195000	5715000	6435000	6315000	6075000	6435000	
416	6216000	5832000	6432000	6312000	6072000	6432000	
417	6213000	5829000	6429000	6309000	6069000	6429000	
418	6210000	5826000	6426000	6306000	6066000	6426000	
419	6231000	5823000	6423000	6423000	6063000	6423000	
420	6276000	5940000	6540000	6420000	6060000	6420000	
421	6321000	5937000	6657000	6417000	6177000	6417000	
422	6342000	5934000	6654000	6414000	6294000	6414000	
423	6411000	6051000	6651000	6531000	6411000	6411000	
424	6432000	6048000	6648000	6528000	6528000	6408000	
425	6453000	6045000	6645000	6525000	6645000	6405000	
426	6450000	6042000	6642000	6522000	6642000	6402000	
427	6447000	6039000	6639000	6519000	6639000	6399000	
428	6492000	6036000	6756000	6516000	6636000	6516000	
429	6513000	6033000	6753000	6513000	6633000	6633000	
430	6534000	6030000	6750000	6630000	6630000	6630000	
431	6555000	6027000	6747000	6627000	6627000	6747000	
432	6576000	6024000	6744000	6744000	6624000	6744000	
433	6573000	6021000	6741000	6741000	6621000	6741000	
434	6570000	6018000	6738000	6738000	6618000	6738000	
435	6591000	6135000	6735000	6735000	6615000	6735000	
436	6612000	6252000	6732000	6732000	6612000	6732000	
437	6609000	6249000	6729000	6729000	6609000	6729000	
438	6630000	6246000	6726000	6726000	6606000	6846000	
439	6627000	6243000	6723000	6723000	6603000	6843000	
440	6648000	6240000	6720000	6720000	6600000	6960000	
441	6645000	6237000	6717000	6717000	6597000	6957000	
442	6690000	6234000	6834000	6714000	6594000	7074000	
443	6687000	6231000	6831000	6711000	6591000	7071000	
444	6708000	6228000	6828000	6708000	6708000	7068000	
445	6705000	6225000	6825000	6705000	6705000	7065000	
446	6726000	6222000	6822000	6702000	6702000	7182000	
447	6747000	6219000	6939000	6699000	6699000	7179000	
448	6792000	6336000	6936000	6816000	6696000	7176000	
449	6789000	6333000	6933000	6813000	6693000	7173000	
450	6786000	6330000	6930000	6810000	6690000	7170000	
451	6831000	6447000	6927000	6807000	6687000	7287000	
452	6828000	6444000	6924000	6804000	6684000	7284000	
453	6825000	6441000	6921000	6801000	6681000	7281000	
454	6846000	6438000	7038000	6798000	6678000	7278000	
455	6867000	6435000	7035000	6795000	6795000	7275000	
456	6864000	6432000	7032000	6792000	6792000	7272000	
457	6861000	6429000	7029000	6789000	6789000	7269000	
458	6858000	6426000	7026000	6786000	6786000	7266000	
459	6855000	6423000	7023000	6783000	6783000	7263000	
460	6876000	6420000	7020000	6780000	6900000	7260000	
461	6897000	6417000	7017000	6897000	6897000	7257000	
462	6942000	6534000	7014000	6894000	6894000	7374000	
463	6939000	6531000	7011000	6891000	6891000	7371000	
464	6960000	6528000	7008000	6888000	7008000	7368000	
465	7005000	6525000	7005000	7005000	7125000	7365000	
466	7098000	6642000	7122000	7122000	7122000	7482000	
467	7119000	6759000	7119000	7119000	7119000	7479000	
468	7116000	6756000	7116000	7116000	7116000	7476000	
469	7137000	6753000	7113000	7113000	7113000	7593000	
470	7134000	6750000	7110000	7110000	7110000	7590000	
471	7155000	6747000	7227000	7107000	7107000	7587000	
472	7152000	6744000	7224000	7104000	7104000	7584000	
473	7173000	6861000	7221000	7101000	7101000	7581000	
474	7170000	6858000	7218000	7098000	7098000	7578000	
475	7191000	6855000	7335000	7095000	7095000	7575000	
476	7188000	6852000	7332000	7092000	7092000	7572000	
477	7209000	6849000	7329000	7209000	7089000	7569000	
478	7254000	6966000	7326000	7206000	7086000	7686000	
479	7251000	6963000	7323000	7203000	7083000	7683000	
480	7248000	6960000	7320000	7200000	7080000	7680000	
481	7269000	6957000	7437000	7197000	7077000	7677000	
482	7290000	6954000	7554000	7194000	7074000	7674000	
483	7335000	7071000	7551000	7191000	7191000	7671000	
484	7332000	7068000	7548000	7188000	7188000	7668000	
485	7353000	7185000	7545000	7185000	7185000	7665000	
486	7398000	7302000	7542000	7182000	7182000	7782000	
487	7419000	7299000	7539000	7179000	7299000	7779000	
488	7416000	7296000	7536000	7176000	7296000	7776000	
489	7461000	7293000	7533000	7293000	7413000	7773000	
490	7482000	7290000	7530000	7290000	7410000	7890000	
491	7479000	7287000	7527000	7287000	7407000	7887000	
492	7476000	7284000	7524000	7284000	7404000	7884000	
493	7521000	7281000	7521000	7401000	7521000	7881000	
494	7518000	7278000	7518000	7398000	7518000	7878000	
495	7539000	7275000	7635000	7395000	7515000	7875000	
496	7560000	7272000	7632000	7512000	7512000	7872000	
497	7557000	7269000	7629000	7509000	7509000	7869000	
498	7554000	7266000	7626000	7506000	7506000	7866000	
499	7551000	7263000	7623000	7503000	7503000	7863000	
500	7548000	7260000	7620000	7500000	7500000	7860000	
501	7569000	7257000	7617000	7497000	7497000	7977000	
502	7566000	7254000	7614000	7494000	7494000	7974000	
503	7563000	7251000	7611000	7491000	7491000	7971000	
504	7560000	7248000	7608000	7488000	7488000	7968000	
505	7581000	7245000	7605000	7485000	7485000	8085000	
506	7578000	7242000	7602000	7482000	7482000	8082000	
507	7575000	7239000	7599000	7479000	7479000	8079000	
508	7596000	7356000	7596000	7476000	7476000	8076000	
509	7593000	7353000	7593000	7473000	7473000	8073000	
510	7662000	7470000	7590000	7470000	7590000	8190000	
511	7683000	7467000	7587000	7587000	7587000	8187000	
512	7704000	7464000	7704000	7584000	7584000	8184000	
513	7749000	7461000	7701000	7581000	7701000	8301000	
514	7746000	7458000	7698000	7578000	7698000	8298000	
515	7743000	7455000	7695000	7575000	7695000	8295000	
516	7740000	7452000	7692000	7572000	7692000	8292000	
517	7785000	7449000	7689000	7569000	7809000	8409000	
518	7806000	7446000	7686000	7686000	7806000	8406000	
519	7827000	7443000	7683000	7683000	7923000	8403000	
520	7824000	7440000	7680000	7680000	7920000	8400000	
521	7821000	7437000	7677000	7677000	7917000	8397000	
522	7842000	7434000	7674000	7674000	7914000	8514000	
523	7863000	7431000	7671000	7671000	7911000	8631000	
524	7884000	7428000	7668000	7668000	7908000	8748000	
525	7881000	7425000	7665000	7665000	7905000	8745000	
526	7902000	7422000	7662000	7782000	7902000	8742000	
527	7899000	7419000	7659000	7779000	7899000	8739000	
528	7896000	7416000	7656000	7776000	7896000	8736000	
529	7893000	7413000	7653000	7773000	7893000	8733000	
530	7962000	7530000	7770000	7770000	8010000	8730000	
531	7959000	7527000	7767000	7767000	8007000	8727000	
532	7980000	7644000	7764000	7764000	8004000	8724000	
533	8001000	7641000	7761000	7761000	8001000	8841000	
534	8022000	7638000	7758000	7758000	7998000	8958000	
535	8067000	7635000	7755000	7875000	8115000	8955000	
536	8088000	7632000	7752000	7872000	8232000	8952000	
